Core, 0
Cumulative Cycles, 16955814            
Cumulative Instructions, 20000000            
Cumulative IPC, 1.17954
Periodic Cycles, 8519463             
Periodic Instructions, 9999999             
Periodic IPC, 1.17378

MISS_WAIT_TIME_count,    1168038025
MISS_WAIT_TIME_total_count,    1609751019

ICACHE_STAGE_MISS_count,           100
ICACHE_STAGE_MISS_total_count,           300

ICACHE_CYCLE_count,       8519463
ICACHE_CYCLE_total_count,      16955814

TCACHE_CYCLE_count,             0
TCACHE_CYCLE_total_count,             0

ICACHE_CYCLE_ONPATH_count,       7313194
ICACHE_CYCLE_ONPATH_pct,       85.841
ICACHE_CYCLE_ONPATH_total_count,      14582397
ICACHE_CYCLE_ONPATH_total_pct,       86.002

ICACHE_CYCLE_OFFPATH_count,       1206269
ICACHE_CYCLE_OFFPATH_pct,       14.159
ICACHE_CYCLE_OFFPATH_total_count,       2373417
ICACHE_CYCLE_OFFPATH_total_pct,       13.998
ICACHE_CYCLE_OFFPATH_sum_count,       8519463
ICACHE_CYCLE_OFFPATH_sum_pct,      100.000
ICACHE_CYCLE_OFFPATH_sum_total_count,      16955814
ICACHE_CYCLE_OFFPATH_sum_total_pct,      100.000
ICACHE_CYCLE_OFFPATH_mean,         0.14
ICACHE_CYCLE_OFFPATH_stddev,         0.33
ICACHE_CYCLE_OFFPATH_total_mean,         0.14
ICACHE_CYCLE_OFFPATH_total_stddev,         0.33

FETCH_ON_PATH_count,       2637609
FETCH_ON_PATH_pct,       86.681
FETCH_ON_PATH_total_count,       5281464
FETCH_ON_PATH_total_pct,       86.468

FETCH_OFF_PATH_count,        405280
FETCH_OFF_PATH_pct,       13.319
FETCH_OFF_PATH_total_count,        826555
FETCH_OFF_PATH_total_pct,       13.532
FETCH_OFF_PATH_sum_count,       3042889
FETCH_OFF_PATH_sum_pct,      100.000
FETCH_OFF_PATH_sum_total_count,       6108019
FETCH_OFF_PATH_sum_total_pct,      100.000
FETCH_OFF_PATH_mean,         0.13
FETCH_OFF_PATH_stddev,         0.32
FETCH_OFF_PATH_total_mean,         0.14
FETCH_OFF_PATH_total_stddev,         0.32

FETCHED_OPS_ON_PATH_count,             0
FETCHED_OPS_ON_PATH_pct,         -nan
